ID,name,description,url,created,last modified,version,contributors,platforms,aliases,type,relationship citations,name_zh,description_zh
S0043,BUBBLEWRAP,"[BUBBLEWRAP](https://attack.mitre.org/software/S0043) is a full-featured, second-stage backdoor used by the [admin@338](https://attack.mitre.org/groups/G0018) group. It is set to run when the system boots and includes functionality to check, upload, and register plug-ins that can further enhance its capabilities. (Citation: FireEye admin@338)",https://attack.mitre.org/software/S0043,31 May 2017,30 March 2020,1.1,,Windows,Backdoor.APT.FakeWinHTTPHelper,malware,"(Citation: FireEye admin@338),,(Citation: FireEye admin@338)",泡沫包装,[bubbleWrap]（https://attack.mitre.org/software/s0043）是[admin@338]（https://attack.mitre.mitre.mitre.mitre.org/groups/groups/g0018）使用完整的，第二阶段的后门） 团体。它设置为在系统启动并包含用于检查，上传和注册插件的功能时运行，以进一步增强其功能。 （引文：FireEye Admin@338）
S0638,Babuk,"[Babuk](https://attack.mitre.org/software/S0638) is a Ransomware-as-a-service (RaaS) malware that has been used since at least 2021. The operators of [Babuk](https://attack.mitre.org/software/S0638) employ a ""Big Game Hunting"" approach to targeting major enterprises and operate a leak site to post stolen data as part of their extortion scheme.(Citation: Sogeti CERT ESEC Babuk March 2021)(Citation: McAfee Babuk February 2021)(Citation: CyberScoop Babuk February 2021)",https://attack.mitre.org/software/S0638,11 August 2021,13 October 2021,1.0,"Daniyal Naeem, BT Security; Hiroki Nagahama, NEC Corporation; Manikantan Srinivasan, NEC Corporation India; Pooja Natarajan, NEC Corporation India","Linux, Windows","Babyk, Vasa Locker",malware,",,(Citation: McAfee Babuk February 2021),(Citation: Trend Micro Ransomware February 2021),(Citation: Medium Babuk February 2021),(Citation: Sogeti CERT ESEC Babuk March 2021)",巴布克,[Babuk]（https://attack.mitre.org/software/s0638）是一种勒索软件-AS-A-Service（RAAS）恶意软件，至少自2021年以来就被使用。[babuk]的运营商（https：/ /Attack.mitre.org/software/S0638）采用“大型游戏狩猎”方法来针对主要企业并操作泄漏站点以将被盗数据作为其勒索计划的一部分发布。引用：McAfee Babuk 2021年2月）（引文：Cyber​​scoop Babuk 2021年2月）
S0414,BabyShark,[BabyShark](https://attack.mitre.org/software/S0414) is a Microsoft Visual Basic (VB) script-based malware family that is believed to be associated with several North Korean campaigns. (Citation: Unit42 BabyShark Feb 2019),https://attack.mitre.org/software/S0414,07 October 2019,12 March 2021,1.2,,Windows,,malware,"(Citation: Cybereason Kimsuky November 2020),(Citation: Crowdstrike GTR2020 Mar 2020),(Citation: CISA AA20-301A Kimsuky),,(Citation: Unit42 BabyShark Apr 2019),(Citation: CISA AA20-301A Kimsuky),(Citation: Unit42 BabyShark Feb 2019),(Citation: Crowdstrike GTR2020 Mar 2020)",Babyshark,[Babyshark]（https://attack.mitre.org/software/s0414）是Microsoft Visual Basic（VB）基于脚本的恶意软件家族，据信与多个朝鲜竞选活动有关。 （引文：Unit42 Babyshark 2019年2月）
S0475,BackConfig,[BackConfig](https://attack.mitre.org/software/S0475) is a custom Trojan with a flexible plugin architecture that has been used by [Patchwork](https://attack.mitre.org/groups/G0040).(Citation: Unit 42 BackConfig May 2020),https://attack.mitre.org/software/S0475,17 June 2020,29 June 2020,1.0,,Windows,,malware,"(Citation: Unit 42 BackConfig May 2020),,(Citation: Unit 42 BackConfig May 2020)",backconfig,[BackConfig]（https://attack.mitre.org/software/s0475）是一个自定义的木马，具有灵活的插件架构，该插件已被[PatchWork]（https://attack.mitre.mitre.mitre.mitre.org/groups/groups/g0040）使用。 。（引文：42单元BackConfig 2020年5月）
S0093,Backdoor.Oldrea,"[Backdoor.Oldrea](https://attack.mitre.org/software/S0093) is a modular backdoor that used by [Dragonfly](https://attack.mitre.org/groups/G0035) against energy companies since at least 2013. [Backdoor.Oldrea](https://attack.mitre.org/software/S0093) was distributed via supply chain compromise, and included specialized modules to enumerate and map ICS-specific systems, processes, and protocols.(Citation: Symantec Dragonfly)(Citation: Gigamon Berserk Bear October 2021)(Citation: Symantec Dragonfly Sept 2017)",https://attack.mitre.org/software/S0093,31 May 2017,12 October 2022,2.0,,Windows,Havex,malware,"(Citation: Symantec Dragonfly),(Citation: Gigamon Berserk Bear October 2021),,(Citation: Symantec Dragonfly),(Citation: Gigamon Berserk Bear October 2021)",Backdoor.oldrea,[backdoor.oldrea]（https://attack.mitre.org/software/s0093）是一个模块化的后门，由[Dragonfly]（https://attack.mitre.mitre.org/groups/g0035）使用，因为自从在能源公司开始至少2013年。[backdoor.oldrea]（https://attack.mitre.org/software/s0093）是通过供应链妥协分发的，并包括专门的模块以枚举和映射特定于ICS的系统，流程和协议。（引用。（引用。（引用。 ：Symantec Dragonfly）（引文：Gigamon berserk Bear 2021年10月）（引文：Symantec Dragonfly 2017年9月）
S0606,Bad Rabbit,[Bad Rabbit](https://attack.mitre.org/software/S0606) is a self-propagating ransomware that affected the Ukrainian transportation sector in 2017. [Bad Rabbit](https://attack.mitre.org/software/S0606) has also targeted organizations and consumers in Russia. (Citation: Secure List Bad Rabbit)(Citation: ESET Bad Rabbit)(Citation: Dragos IT ICS Ransomware) ,https://attack.mitre.org/software/S0606,09 February 2021,12 October 2022,1.0,,Windows,Win32/Diskcoder.D,malware,"(Citation: Secureworks IRON VIKING ),,(Citation: Secure List Bad Rabbit),(Citation: ESET Bad Rabbit)",坏兔子,[Bad Rabbit]（https://attack.mitre.org/software/s0606）是一种自我传播的勒索软件，在2017年影响了乌克兰运输部门。 /s0606）还针对俄罗斯的组织和消费者。 （引用：安全列表坏兔子）（引文：eset坏兔子）（引文：Dragos IT ICS勒索软件）
S0337,BadPatch,[BadPatch](https://attack.mitre.org/software/S0337) is a Windows Trojan that was used in a Gaza Hackers-linked campaign.(Citation: Unit 42 BadPatch Oct 2017),https://attack.mitre.org/software/S0337,29 January 2019,17 March 2020,1.1,,Windows,,malware,",,(Citation: Unit 42 BadPatch Oct 2017)",BadPatch,[badpatch]（https://attack.mitre.org/software/s0337）是Windows Trojan，在加沙黑客挂钩的广告系列中使用。
S0234,Bandook,"[Bandook](https://attack.mitre.org/software/S0234) is a commercially available RAT, written in Delphi and C++, that has been available since at least 2007. It has been used against government, financial, energy, healthcare, education, IT, and legal organizations in the US, South America, Europe, and Southeast Asia. [Bandook](https://attack.mitre.org/software/S0234) has been used by [Dark Caracal](https://attack.mitre.org/groups/G0070), as well as in a separate campaign referred to as ""Operation Manul"".(Citation: EFF Manul Aug 2016)(Citation: Lookout Dark Caracal Jan 2018)(Citation: CheckPoint Bandook Nov 2020)",https://attack.mitre.org/software/S0234,17 October 2018,11 October 2021,2.0,,Windows,,malware,"(Citation: CheckPoint Bandook Nov 2020),(Citation: Lookout Dark Caracal Jan 2018),,(Citation: EFF Manul Aug 2016),(Citation: BH Manul Aug 2016),(Citation: CheckPoint Bandook Nov 2020),(Citation: Lookout Dark Caracal Jan 2018)",Bandook,[bandook]（https://attack.mitre.org/software/s0234）是一只商​​业上可用的老鼠，用Delphi和C ++编写，至少自2007年以来就可以使用。美国，南美，欧洲和东南亚的医疗保健，教育，IT和法律组织。 [bandook]（https://attack.mitre.org/software/s0234）已被[Dark Caracal]（https://attack.mitre.mitre.org/groups/g0070）使用，并在单独的广告系列中使用作为“ Manul行动”。
S0239,Bankshot,"[Bankshot](https://attack.mitre.org/software/S0239) is a remote access tool (RAT) that was first reported by the Department of Homeland Security in December of 2017. In 2018, [Lazarus Group](https://attack.mitre.org/groups/G0032) used the [Bankshot](https://attack.mitre.org/software/S0239) implant in attacks against the Turkish financial sector. (Citation: McAfee Bankshot)",https://attack.mitre.org/software/S0239,17 October 2018,30 March 2020,1.1,,Windows,Trojan Manuscript,malware,"(Citation: McAfee Bankshot),,(Citation: US-CERT Bankshot Dec 2017),(Citation: McAfee Bankshot)",银河,[bankShot]（https://attack.mitre.org/software/s0239）是一种远程访问工具（RAT），由国土安全部首次报告2017年12月。2018年，[Lazarus Group]（https） ：//attack.mitre.org/groups/g0032）使用[bankShot]（https://attack.mitre.org/software/s0239）植入对土耳其金融部门的攻击。 （引文：McAfee Bankshot）
S0534,Bazar,"[Bazar](https://attack.mitre.org/software/S0534) is a downloader and backdoor that has been used since at least April 2020, with infections primarily against professional services, healthcare, manufacturing, IT, logistics and travel companies across the US and Europe. [Bazar](https://attack.mitre.org/software/S0534) reportedly has ties to [TrickBot](https://attack.mitre.org/software/S0266) campaigns and can be used to deploy additional malware, including ransomware, and to steal sensitive data.(Citation: Cybereason Bazar July 2020)",https://attack.mitre.org/software/S0534,18 November 2020,29 September 2022,1.2,"Cybereason Nocturnus, @nocturnus",Windows,"KEGTAP, Team9",malware,"(Citation: CrowdStrike Wizard Spider October 2020),(Citation: Google EXOTIC LILY March 2022),(Citation: DFIR Conti Bazar Nov 2021),(Citation: NCC Group Team9 June 2020),(Citation: Zscaler Bazar September 2020),(Citation: Cybereason Bazar July 2020),(Citation: CrowdStrike Wizard Spider October 2020),(Citation: DFIR Ryuk's Return October 2020),(Citation: DFIR Conti Bazar Nov 2021)",巴扎尔,[bazar]（https://attack.mitre.org/software/s0534）是下载器和后门，至少自2020年4月以来一直使用，主要针对专业服务，制造业，IT，物流，物流和旅行公司和旅行公司，主要是针对专业服务，整个美国和欧洲。据报道，[bazar]（https://attack.mitre.org/software/s0534）与[trickbot]（https://attack.mitre.org/software/s0266）有联系，可以用来部署其他Malwareware，Malwareware，Malware，Malware，，Malware，，Malware，，Malware，Warreware，Warter，包括勒索软件并窃取敏感数据。（引文：Cyber​​eason Bazar 2020年7月）
S0574,BendyBear,"[BendyBear](https://attack.mitre.org/software/S0574) is an x64 shellcode for a stage-zero implant designed to download malware from a C2 server. First discovered in August 2020, [BendyBear](https://attack.mitre.org/software/S0574) shares a variety of features with [Waterbear](https://attack.mitre.org/software/S0579), malware previously attributed to the Chinese cyber espionage group [BlackTech](https://attack.mitre.org/groups/G0098).(Citation: Unit42 BendyBear Feb 2021)",https://attack.mitre.org/software/S0574,16 February 2021,21 April 2021,1.0,,Windows,,malware,",,(Citation: Unit42 BendyBear Feb 2021)",本尼比尔,[bendybear]（https://attack.mitre.org/software/s0574）是X64 shellCode，用于从C2服务器下载恶意软件的Stage-Zero植入物。最初于2020年8月发现，[bendybear]（https://attack.mitre.org/software/s0574）与[waterbear]（https://attack.mitre.mitre.mitre.mitre.mitre.org/software/s0579）共享多种功能，Malware以前归因于中国网络间谍组[BlackTech]（https://attack.mitre.org/groups/g0098）。（引用：Unit42 Bendybear 2021年2月）
S0268,Bisonal,"[Bisonal](https://attack.mitre.org/software/S0268) is a remote access tool (RAT) that has been used by [Tonto Team](https://attack.mitre.org/groups/G0131) against public and private sector organizations in Russia, South Korea, and Japan since at least December 2010.(Citation: Unit 42 Bisonal July 2018)(Citation: Talos Bisonal Mar 2020)",https://attack.mitre.org/software/S0268,17 October 2018,18 April 2022,2.0,,Windows,,malware,"(Citation: Talos Bisonal Mar 2020),(Citation: Kaspersky CactusPete Aug 2020),(Citation: Secureworks BRONZE HUNTLEY ),,(Citation: Unit 42 Bisonal July 2018),(Citation: Talos Bisonal Mar 2020),(Citation: Kaspersky CactusPete Aug 2020)",野牛,[Bisonal](https://attack.mitre.org/software/S0268) is a remote access tool (RAT) that has been used by [Tonto Team](https://attack.mitre.org/groups/G0131)至少从2010年12月起，针对俄罗斯，韩国和日本的公共和私营部门组织。
S0570,BitPaymer,"[BitPaymer](https://attack.mitre.org/software/S0570) is a ransomware variant first observed in August 2017 targeting hospitals in the U.K. [BitPaymer](https://attack.mitre.org/software/S0570) uses a unique encryption key, ransom note, and contact information for each operation. [BitPaymer](https://attack.mitre.org/software/S0570) has several indicators suggesting overlap with the [Dridex](https://attack.mitre.org/software/S0384) malware and is often delivered via [Dridex](https://attack.mitre.org/software/S0384).(Citation: Crowdstrike Indrik November 2018)",https://attack.mitre.org/software/S0570,08 February 2021,26 April 2021,1.0,,Windows,"FriedEx, wp_encrypt",malware,"(Citation: Crowdstrike Indrik November 2018),(Citation: Crowdstrike EvilCorp March 2021),,(Citation: Crowdstrike Indrik November 2018)",Bitpaymer,[bitpaymer]（https://attack.mitre.org/software/s0570）是2017年8月在英国（BitPaymer]（httpspaymer]（https://attack.mitre.mitre.orgg/software/software/software/s0570））的勒索软件变体。为每个操作使用唯一的加密密钥，赎金注释和联系信息。 [bitpaymer]（https://attack.mitre.org/software/s0570）有几个指标，建议与[dridex]（https://attack.mitre.mitre.org/software/s0384）重叠，并且经常通过[通过[通过[ Dridex]（https://attack.mitre.org/software/s0384）。（引用：CrowdStrike Indrik 2018年11月）
S0089,BlackEnergy,"[BlackEnergy](https://attack.mitre.org/software/S0089) is a malware toolkit that has been used by both criminal and APT actors. It dates back to at least 2007 and was originally designed to create botnets for use in conducting Distributed Denial of Service (DDoS) attacks, but its use has evolved to support various plug-ins. It is well known for being used during the confrontation between Georgia and Russia in 2008, as well as in targeting Ukrainian institutions. Variants include BlackEnergy 2 and BlackEnergy 3. (Citation: F-Secure BlackEnergy 2014)",https://attack.mitre.org/software/S0089,31 May 2017,12 October 2022,1.3,,Windows,Black Energy,malware,"(Citation: US District Court Indictment GRU Unit 74455 October 2020),(Citation: iSIGHT Sandworm 2014),(Citation: F-Secure BlackEnergy 2014),(Citation: UK NCSC Olympic Attacks October 2020),(Citation: Secureworks IRON VIKING ),,(Citation: Securelist BlackEnergy Feb 2015),(Citation: ESET BlackEnergy Jan 2016),(Citation: ESEST Black Energy Jan 2016),(Citation: F-Secure BlackEnergy 2014),(Citation: Securelist BlackEnergy Nov 2014)",黑果,[BlackEnergy]（https://attack.mitre.org/software/s0089）是犯罪和APT参与者使用的恶意软件工具包。它的历史可以追溯到至少2007年，最初是为创建用于进行分布式服务（DDOS）攻击的僵尸网络而设计的，但其使用已进化为支持各种插件。它以2008年佐治亚州和俄罗斯之间的对抗以及针对乌克兰机构的对抗而闻名。变体包括Blackenergy 2和Blackenergy 3（引用：F-Secure Blackenergy 2014）
